id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
270189108,SAN-BLAS-CANILLEJAS,CANILLEJAS,597 CALLE ALCALA,597_CALLE_ALCALA,28022,"448026,57","448026,57-4477485,43","4477485,43",Abierto,BAR SEOANE RESTAURANTE,Estacional,Abierta,"11,7",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,5,
270480989,SAN-BLAS-CANILLEJAS,CANILLEJAS,630 CALLE ALCALA,630_CALLE_ALCALA,28022,"448336,57","448336,57-4477706,43","4477706,43",Abierto,EL RINCON LUSO BAR,Anual,Abierta,"9,36","9,36",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,4
270187385,SAN-BLAS-CANILLEJAS,HELLIN,3 CALLE ALCONERA,3_CALLE_ALCONERA,28037,"447589,56","447589,56-4475729,44","4475729,44",Abierto,CERVECERIA SANZ,Anual,Abierta,"34,65","34,65",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
200001259,SAN-BLAS-CANILLEJAS,HELLIN,7 CALLE ALCONERA,7_CALLE_ALCONERA,28037,"447557,56","447557,56-4475774,44","4475774,44",Abierto,LAS ESTRELLAS,Anual,Abierta,"50,4","50,4",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,15,15
200000314,SAN-BLAS-CANILLEJAS,HELLIN,9 CALLE ALCONERA,9_CALLE_ALCONERA,28037,"447560,56","447560,56-4475839,44","4475839,44",Abierto,CAFE BAR  TUPY II,Estacional,Abierta,"48,6",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,15,
270187559,SAN-BLAS-CANILLEJAS,AMPOSTA,1 CALLE AMPOSTA,1_CALLE_AMPOSTA,28037,"447223,56","447223,56-4475396,44","4475396,44",Abierto,BAR LA QUINTANA,Estacional,Abierta,25,,Acera,10:00:00,0:00:00,,,10:00:00,0:00:00,,,8,
270187610,SAN-BLAS-CANILLEJAS,AMPOSTA,10 CALLE AMPOSTA,10_CALLE_AMPOSTA,28037,"447224,56","447224,56-4475326,44","4475326,44",Abierto,CAFETERIA SHIRAY,Anual,Abierta,"26,2","26,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,12
200000056,SAN-BLAS-CANILLEJAS,AMPOSTA,18 CALLE AMPOSTA,18_CALLE_AMPOSTA,28037,"447251,56","447251,56-4475277,44","4475277,44",Abierto,BAR LAS MARAVILLAS,Estacional,Abierta,"18,75",,Acera,8:00:00,1:00:00,,,8:00:00,1:00:00,,,5,
270225471,SAN-BLAS-CANILLEJAS,ARCOS,2 CALLE APRENDICES,2_CALLE_APRENDICES,28037,"447689,56","447689,56-4475277,43","4475277,43",Abierto,BAR BURGOS,Anual,Abierta,"11,16","11,16",Acera,9:00:00,1:30:00,9:00:00,1:00:00,9:00:00,1:30:00,9:00:00,1:00:00,5,4
200000876,SAN-BLAS-CANILLEJAS,ARCOS,20 CALLE AQUITANIA,20_CALLE_AQUITANIA,28032,"447546,55","447546,55-4474389,43","4474389,43",Abierto,LA TOSTA CAFETERIA,Anual,Abierta,"52,64","23,12",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,12,8
270491876,SAN-BLAS-CANILLEJAS,ARCOS,40 CALLE AQUITANIA,40_CALLE_AQUITANIA,28032,"447965,55","447965,55-4474585,43","4474585,43",Abierto,DELICIAS Y TORTAZOS,Anual,Abierta,"49,65","23,77",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,9
270353391,PUENTE-DE-VALLECAS,PALOMERAS-SURESTE,6 CALLE BENADALID,6_CALLE_BENADALID,28018,"445773,54","445773,54-4470800,46","4470800,46",Abierto,BAR,Estacional,Abierta,"11,52",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,4,
270091380,CHAMARTIN,HISPANOAMERICA,16 CALLE URUGUAY,16_CALLE_URUGUAY,28016,"442988,59","442988,59-4478464,51","4478464,51",Abierto,ASADOR LEKEITIO,Estacional,Abierta,"26,7",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,5,
280021159,CHAMARTIN,EL-VISO,27 PASEO LA HABANA,27_PASEO_LA_HABANA,28036,"441770,6","441770,6-4478069,52","4478069,52",Abierto,GELATERIA LA ROMANA,Estacional,Abierta,"12,8",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,4,
280065973,SAN-BLAS-CANILLEJAS,SIMANCAS,11 CALLE ZUMEL,11_CALLE_ZUMEL,28037,"446871,56","446871,56-4475578,45","4475578,45",Abierto,CAFETERIA OLIVAR BURGER,Estacional,Abierta,"24,84",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,8,
270187253,SAN-BLAS-CANILLEJAS,SIMANCAS,3 CALLE ZARATAN,3_CALLE_ZARATAN,28037,"446919,56","446919,56-4475510,45","4475510,45",Abierto,PELAEZ CERVECERIA,Estacional,Abierta,"2,88",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,2,
200001995,SAN-BLAS-CANILLEJAS,EL-SALVADOR,3 CALLE MIAMI,3_CALLE_MIAMI,28027,"446627,2393","446627,2393-4476846,584","4476846,584",Abierto,BAR ROSZ,Anual,Abierta,"11,52","11,52",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270457188,SAN-BLAS-CANILLEJAS,SIMANCAS,11 CALLE ZARATAN,11_CALLE_ZARATAN,28037,"446929,56","446929,56-4475561,45","4475561,45",Abierto,ALMETRO,Anual,Abierta,"4,32","4,32",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,4,0
270451091,SAN-BLAS-CANILLEJAS,SIMANCAS,11 CALLE CASTILLO DE UCLES,11_CALLE_CASTILLO_DE_UCLES,28037,"446944,56","446944,56-4475498,45","4475498,45",Abierto,TABERNA LAS GEMELAS,Estacional,Abierta,72,,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,14,
270187251,SAN-BLAS-CANILLEJAS,SIMANCAS,1 CALLE ZARATAN,1_CALLE_ZARATAN,28037,"446915,56","446915,56-4475489,45","4475489,45",Abierto,FRUTAS Y VERDURAS MANOLIN,Anual,Abierta,"5,76","5,76",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,4
270187108,SAN-BLAS-CANILLEJAS,SIMANCAS,55 CALLE VIRGEN DE LA OLIVA,55_CALLE_VIRGEN_DE_LA_OLIVA,28037,"446959,56","446959,56-4475800,45","4475800,45",Abierto,BAR LA TABERNA,Estacional,Abierta,20,,Acera,8:00:00,1:00:00,,,8:00:00,1:00:00,,,10,
200000654,SAN-BLAS-CANILLEJAS,SIMANCAS,32 CALLE VIRGEN DE LA OLIVA,32_CALLE_VIRGEN_DE_LA_OLIVA,28037,"447082,56","447082,56-4475868,44","4475868,44",Abierto,CERVECERIA EL TERMINO,Anual,Abierta,"35,28","29,4",Acera,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,12,12
200001092,SAN-BLAS-CANILLEJAS,SIMANCAS,20 CALLE VIRGEN DE LA OLIVA,20_CALLE_VIRGEN_DE_LA_OLIVA,28037,"447100,56","447100,56-4475802,44","4475802,44",Abierto,SAN JUDAS F.,Estacional,Abierta,"32,29",,Calle peatonal,8:00:00,0:00:00,,,8:00:00,0:00:00,,,6,
270202175,SAN-BLAS-CANILLEJAS,SIMANCAS,22 CALLE VIRGEN DE LA OLIVA,22_CALLE_VIRGEN_DE_LA_OLIVA,28037,"447092,56","447092,56-4475819,44","4475819,44",Abierto,CASA GARCIA,Anual,Abierta,"29,88","29,88",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,12,12
270187817,SAN-BLAS-CANILLEJAS,ARCOS,37 AVENIDA GUADALAJARA,37_AVENIDA_GUADALAJARA,28032,"447428,2008","447428,2008-4474550,634","4474550,634",Abierto,CAFETERIA-CERVECERIA  VALENTIN,Estacional,Abierta,"76,14","105,3",Acera,8:00:00,0:00:00,10:00:00,0:00:00,8:00:00,0:00:00,10:00:00,0:00:00,20,29
270327991,SAN-BLAS-CANILLEJAS,ROSAS,111 AVENIDA GUADALAJARA,111_AVENIDA_GUADALAJARA,28022,"448215,55","448215,55-4474913,42","4474913,42",Abierto,CASA EUROPA CERVECERIA RESTAURANTE,Anual,Abierta,"25,38","25,38",Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,12,12
200000905,SAN-BLAS-CANILLEJAS,SIMANCAS,57 CALLE SANTA LEONOR,57_CALLE_SANTA_LEONOR,28037,"446613,56","446613,56-4476199,45","4476199,45",Abierto,MANHATTAN,Anual,Abierta,"28,08","28,08",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,12,12
200000352,SAN-BLAS-CANILLEJAS,ROSAS,31 CALLE ESTOCOLMO,31_CALLE_ESTOCOLMO,28022,"449034,55","449034,55-4475292,41","4475292,41",Abierto,CASA MANUELA,Anual,Abierta,"15,68","15,68",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6
200001486,SAN-BLAS-CANILLEJAS,ROSAS,54 CALLE SUECIA,54_CALLE_SUECIA,28022,"448734,55","448734,55-4475335,42","4475335,42",Abierto,METROPOLI,Anual,Abierta,"42,82","42,82",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,10
270529172,SAN-BLAS-CANILLEJAS,ROSAS,13 CALLE ALPES,13_CALLE_ALPES,28022,"448701,56","448701,56-4475520,42","4475520,42",Abierto,PIAZZA ITALIA,Anual,Abierta,"53,08","53,08",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
200001245,SAN-BLAS-CANILLEJAS,ROSAS,75 CALLE SUECIA,75_CALLE_SUECIA,28022,"448619,56","448619,56-4475789,42","4475789,42",Abierto,CERVECERÍA EL PEÑÓN,Anual,Abierta,"40,4","40,4",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,16
200000783,SAN-BLAS-CANILLEJAS,ROSAS,90 CALLE SUECIA,90_CALLE_SUECIA,28022,"448645,56","448645,56-4475855,42","4475855,42",Abierto,LA TABERNA FANTASTICA,Estacional,Abierta,"21,6",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,6,
200000816,SAN-BLAS-CANILLEJAS,CANILLEJAS,25 CALLE TORRE ARIAS,25_CALLE_TORRE_ARIAS,28022,"448173,57","448173,57-4477359,43","4477359,43",Abierto,CAFETERIA  VAPORETTO,Anual,Abierta,"31,08","31,08",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270359578,SAN-BLAS-CANILLEJAS,SIMANCAS,37 CALLE VALDECANILLAS,37_CALLE_VALDECANILLAS,28037,"446813,56","446813,56-4475885,45","4475885,45",Abierto,EL RINCON DEL JAMON,Anual,Abierta,"53,76","53,76",Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,18,18
270187032,SAN-BLAS-CANILLEJAS,SIMANCAS,57 CALLE VALDECANILLAS,57_CALLE_VALDECANILLAS,28037,"447081,56","447081,56-4476031,44","4476031,44",Abierto,LA LUMBRE,Estacional,Abierta,28,,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,6,
270530266,SAN-BLAS-CANILLEJAS,ROSAS,3 CALLE RUMANIA,3_CALLE_RUMANIA,28022,"448295,55","448295,55-4474777,42","4474777,42",Abierto,CAFETERIA LA TRADICION,Estacional,Abierta,"40,77",,Acera,8:00:00,1:00:00,,,8:00:00,1:00:00,,,6,
200001275,SAN-BLAS-CANILLEJAS,SIMANCAS,13 CALLE MIERES,13_CALLE_MIERES,28037,"446585,56","446585,56-4475576,45","4475576,45",Abierto,RESTAURANTE,Anual,Abierta,"24,3","24,3",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,3
270434272,FUENCARRAL-EL-PARDO,MIRASIERRA,14 CALLE CERRO MINGUETE,14_CALLE_CERRO_MINGUETE,28035,"439151,63","439151,63-4482052,57","4482052,57",Abierto,TATÁ GÂTEAU,Estacional,Abierta,"4,73",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,5,
285016399,FUENCARRAL-EL-PARDO,VALVERDE,4 CALLE CAPISCOL,4_CALLE_CAPISCOL,28050,"442831,63","442831,63-4484364,53","4484364,53",Abierto,CERVECERÍA BAMBERG,Anual,Abierta,"47,64","32,96",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,10
270190198,BARAJAS,AEROPUERTO,10 CALLE MEDINA DE POMAR,10_CALLE_MEDINA_DE_POMAR,28042,"450443,57","450443,57-4477992,39","4477992,39",Abierto,BAR LA PENÚLTIMA,Estacional,Abierta,"10,12",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,4,
270553981,BARAJAS,CORRALEJOS,2 PASEO DOCE ESTRELLAS,2_PASEO_DOCE_ESTRELLAS,28042,"447727,58","447727,58-4479147,44","4479147,44",Abierto,COZINA,Anual,Abierta,"52,25","38,14",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
280007506,CENTRO,PALACIO,10 CALLE CUCHILLEROS,10_CALLE_CUCHILLEROS,28005,"439912,59","439912,59-4473957,53","4473957,53",Abierto,CANTINA LA TRAVIESA,Anual,Abierta,"9,07",9,Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,6,6
270354508,VILLAVERDE,LOS-ANGELES,13 CALLE LA CORTE DE FARAON,13_CALLE_LA_CORTE_DE_FARAON,28041,"440839,55","440839,55-4468098,51","4468098,51",Abierto,FARAON,Anual,Abierta,"50,52","50,52",Superficie en parcela privada,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,8,8
270076687,SALAMANCA,GUINDALERA,14 CALLE FRANCISCO SILVELA,14_CALLE_FRANCISCO_SILVELA,28028,"443108,58","443108,58-4475778,5","4475778,5",Abierto,BAR SIDNEY,Estacional,Abierta,"19,08",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,7,
270541050,SALAMANCA,GOYA,28 AVENIDA FELIPE II,28_AVENIDA_FELIPE_II,28009,"442835,58","442835,58-4475002,5","4475002,5",Abierto,LIZARRAN,Anual,Abierta,"42,84","42,84",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
50001180,CHAMARTIN,HISPANOAMERICA,26 AVENIDA ALBERTO ALCOCER,26_AVENIDA_ALBERTO_ALCOCER,28036,"441993,6","441993,6-4478871,52","4478871,52",Abierto,OFICINA DESPACHO TECNICO,Anual,Abierta,"30,13","30,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
270491022,SALAMANCA,GUINDALERA,9 CALLE MARIA TERESA,9_CALLE_MARIA_TERESA,28028,"443243,58","443243,58-4476368,5","4476368,5",Abierto,FRESNO,Anual,Abierta,"21,16","21,16",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,12,12
270244013,SALAMANCA,GOYA,7 CALLE FERNAN GONZALEZ,7_CALLE_FERNAN_GONZALEZ,28009,"442818,58","442818,58-4475079,5","4475079,5",Abierto,EL RINCON DE DALI,Anual,Abierta,"5,23","5,23",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
270377715,SALAMANCA,GOYA,147 CALLE ALCALA,147_CALLE_ALCALA,28009,"442582,58","442582,58-4475088,51","4475088,51",Abierto,LA JARRA Y LA PIPA,Anual,Abierta,"26,1","26,1",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,15,15
270362232,SALAMANCA,LISTA,118 CALLE GENERAL PARDIÑAS,118_CALLE_GENERAL_PARDIÑAS,28006,"442556,58","442556,58-4476479,51","4476479,51",Abierto,MUESTRA CORPORATIVA,Estacional,Abierta,"13,13",,Acera,10:00:00,0:00:00,,,10:00:00,0:00:00,,,5,0
40002353,SALAMANCA,GOYA,34 AVENIDA FELIPE II,34_AVENIDA_FELIPE_II,28009,"442923,58","442923,58-4475005,5","4475005,5",Abierto,MANDARIZ CAFE,Anual,Abierta,"59,4","59,4",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
270492263,ARGANZUELA,PALOS-DE-MOGUER,50 CALLE GENERAL LACY,50_CALLE_GENERAL_LACY,28045,"441350,58","441350,58-4472506,52","4472506,52",Abierto,CASA EGIDO,Anual,Abierta,"18,85","18,85",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270478944,ARGANZUELA,CHOPERA,2 PLAZA GENERAL MAROTO,2_PLAZA_GENERAL_MAROTO,28045,"440765,58","440765,58-4471722,52","4471722,52",Abierto,RESTAURANTE EL LUCA,Anual,Abierta,"75,18","75,18",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,16
20001104,ARGANZUELA,LEGAZPI,2 CALLE MANUEL ALEIXANDRE,2_CALLE_MANUEL_ALEIXANDRE,28045,"441075,58","441075,58-4471375,52","4471375,52",Abierto,NEMRUT DÖNER KEBAP,Anual,Abierta,"5,76","5,76",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
280017942,ARGANZUELA,PALOS-DE-MOGUER,32 CALLE MURCIA,32_CALLE_MURCIA,28045,"441383,58","441383,58-4472937,52","4472937,52",Abierto,EL PRINCIPADO,Anual,Abierta,"43,2","43,2",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,15
285005703,ARGANZUELA,DELICIAS,2 CALLE MEZQUITE,2_CALLE_MEZQUITE,28045,"441985,58","441985,58-4472018,51","4472018,51",Abierto,PAQUITA BAR RESTAURANTE,Anual,Abierta,"61,07","61,07",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
20000904,ARGANZUELA,IMPERIAL,7 CALLE SAN EPIFANIO,7_CALLE_SAN_EPIFANIO,28005,"439001,59","439001,59-4472551,54","4472551,54",Abierto,"BAR + ""EL SUEÑO DE GONZALO"" + ""RESTAURANTE""",Estacional,Abierta,"58,87","58,87",Acera,8:00:00,1:30:00,10:00:00,0:00:00,8:00:00,1:30:00,10:00:00,0:00:00,16,
270484266,ARGANZUELA,IMPERIAL,14 CALLE JUAN DUQUE,14_CALLE_JUAN_DUQUE,28005,"438949,6","438949,6-4473835,54","4473835,54",Abierto,OBREOGAN,Anual,Abierta,"9,13","9,13",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,0
270501894,SAN-BLAS-CANILLEJAS,ROSAS,23 CALLE CRACOVIA,23_CALLE_CRACOVIA,28022,"448683,55","448683,55-4474956,42","4474956,42",Abierto,LA CRIBA CERVECERIA,Anual,Abierta,"80,58","80,58",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,30,30
270480143,PUENTE-DE-VALLECAS,PALOMERAS-SURESTE,3 CALLE GERARDO DIEGO,3_CALLE_GERARDO_DIEGO,28018,"445494,55","445494,55-4470801,46","4470801,46",Abierto,CAFETERIA MER-K,Estacional,Abierta,"12,3",,Calle peatonal,10:00:00,1:00:00,,,10:00:00,2:30:00,,,5,
280018516,ARGANZUELA,ACACIAS,15 PASEO YESERIAS,15_PASEO_YESERIAS,28005,"439749,59","439749,59-4472338,53","4472338,53",Abierto,LA ORIENTAL EDELWEISS,Estacional,Abierta,"40,32",,Bulevar,10:00:00,1:00:00,,,10:00:00,2:30:00,,,12,
20000005,ARGANZUELA,DELICIAS,108 PASEO DELICIAS,108_PASEO_DELICIAS,28045,"441040,58","441040,58-4471919,52","4471919,52",Abierto,RESTAURANTE DOMINGUEZ BAR,Estacional,Abierta,"18,72",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,8,
20000582,ARGANZUELA,PALOS-DE-MOGUER,38 PASEO SANTA MARIA DE LA CABEZA,38_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"440902,58","440902,58-4472867,52","4472867,52",Abierto,VEN Y VERAS,Anual,Abierta,"45,42","27,25",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,8
290000070,SALAMANCA,CASTELLANA,115 CALLE CASTELLO,115_CALLE_CASTELLO,28006,"442269,59","442269,59-4476457,51","4476457,51",Abierto,MAMA NO LO SABE,Anual,Abierta,"21,29","21,29",Otros,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6
50000971,CHAMARTIN,EL-VISO,197 CALLE SERRANO,197_CALLE_SERRANO,28002,"442186,59","442186,59-4478090,52","4478090,52",Abierto,FIAT CAFE,Anual,Abierta,44,44,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
285020496,LATINA,PUERTA-DEL-ANGEL,155 AVENIDA PORTUGAL,155_AVENIDA_PORTUGAL,28011,"437403,61","437403,61-4473660,55","4473660,55",Abierto,BAR,Anual,Abierta,"12,92",292,Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:30:00,4,4
100001049,LATINA,PUERTA-DEL-ANGEL,60 PASEO EXTREMADURA,60_PASEO_EXTREMADURA,28011,"438031,61","438031,61-4473865,55","4473865,55",Abierto,"CAFETERIA, PANADERIA, PASTELERIA",Anual,Abierta,"7,5","7,5",Acera,10:00:00,1:00:00,21:00:00,0:00:00,10:00:00,21:00:00,21:00:00,0:00:00,2,2
270525122,LATINA,LAS-AGUILAS,3 CALLE GUAREÑA,3_CALLE_GUAREÑA,28044,"435009,62","435009,62-4471135,57","4471135,57",Abierto,CERVECERIA GAMBRINUS ALUCHE,Anual,Abierta,38,38,Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
210000637,BARAJAS,TIMON,41 PASEO ZURRON,41_PASEO_ZURRON,28042,"450351,58","450351,58-4480054,4","4480054,4",Abierto,RESTAURANTE-BAR.MEAT LAND,Estacional,Abierta,"29,16",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,9,
20000844,ARGANZUELA,LEGAZPI,8 PASEO MOLINO,8_PASEO_MOLINO,28045,"441194,58","441194,58-4471247,52","4471247,52",Abierto,LA TXASKA ETXEA,Anual,Abierta,"12,81","12,81",Zona de estacionamiento,8:00:00,23:00:00,8:00:00,23:00:00,8:00:00,23:00:00,8:00:00,23:00:00,4,4
20000605,ARGANZUELA,IMPERIAL,6 GLORIETA PIRAMIDES,6_GLORIETA_PIRAMIDES,28005,"439316,59","439316,59-4472540,53","4472540,53",Abierto,CAFETERIA PIRAMIDES,Anual,Abierta,27,27,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
20001935,ARGANZUELA,DELICIAS,2 CALLE ISIDORO ALVAREZ ALVAREZ,2_CALLE_ISIDORO_ALVAREZ_ALVAREZ,28045,"441422,58","441422,58-4471699,52","4471699,52",Abierto,SMALL COFFE DRINK,Anual,Abierta,"17,28","17,28",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5
285004392,ARGANZUELA,ACACIAS,3 GLORIETA PUERTA DE TOLEDO,3_GLORIETA_PUERTA_DE_TOLEDO,28005,"439631,59","439631,59-4473072,53","4473072,53",Abierto,CERVECERÍA 100 MONTADITOS,Anual,Abierta,"81,18","81,18",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,22,22
20000182,ARGANZUELA,IMPERIAL,4 GLORIETA PUERTA DE TOLEDO,4_GLORIETA_PUERTA_DE_TOLEDO,28005,"439566,59","439566,59-4473090,53","4473090,53",Cerrado,CAFÉ Y TÉ,Anual,Abierta,"91,93","91,93",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,27,27
20000446,ARGANZUELA,PALOS-DE-MOGUER,2 PASEO SANTA MARIA DE LA CABEZA,2_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"441117,58","441117,58-4473170,52","4473170,52",Abierto,BURGER KING,Anual,Abierta,"37,53","37,53",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,10
270218168,ARGANZUELA,PALOS-DE-MOGUER,23 PASEO SANTA MARIA DE LA CABEZA,23_PASEO_SANTA_MARIA_DE_LA_CABEZA,28045,"441022,58","441022,58-4472973,52","4472973,52",Abierto,BAR EL SOTANILLO,Anual,Abierta,"19,44","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
280018582,ARGANZUELA,ACACIAS,20 RONDA TOLEDO,20_RONDA_TOLEDO,28005,"440032,59","440032,59-4472979,53","4472979,53",Abierto,MESON VALLE DEL JERTE,Anual,Abierta,"73,8","73,8",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,19,19
270263160,VILLAVERDE,LOS-ROSALES,2 CALLE JOSE DEL PINO,2_CALLE_JOSE_DEL_PINO,28021,"441228,53","441228,53-4466903,5","4466903,5",Abierto,CERVECERIA RESTAURANTE LA PARADA,Anual,Abierta,"17,64","17,64",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
285007242,CHAMARTIN,HISPANOAMERICA,28 CALLE COSTA RICA,28_CALLE_COSTA_RICA,28016,"442947,59","442947,59-4478839,51","4478839,51",Abierto,CAFE HELADOS,Estacional,Abierta,"32,67",,Acera,10:00:00,23:00:00,,,10:00:00,23:00:00,,,12,
270481743,VICALVARO,CASCO-H.VICALVARO,23 CALLE CALAHORRA,23_CALLE_CALAHORRA,28032,"447924,55","447924,55-4473046,43","4473046,43",Abierto,"BAR LA TUNA, CALAHORRA 23",Anual,Abierta,"12,75","12,75",Acera,8:00:00,1:00:00,8:00:00,0:00:00,8:00:00,2:30:00,8:00:00,0:00:00,4,0
