@id	@lon	@lat	name
2540726760	-3.7082768	40.4147835	TragaTapas
2543641701	-3.7106205	40.4044383	Los Olmos
2544272006	-3.6996872	40.4125888	Burger King
2546019162	-3.6928460	40.4574335	La Tahona
2546770617	-3.6942012	40.4101600	Roxy bar
2546771941	-3.6979978	40.4104968	Santa Isabel
2546777610	-3.6986832	40.4111209	Bar el Hórreo
2546777612	-3.6993496	40.4107052	Nomade Cafe
2546777613	-3.6991251	40.4122258	Museo del Jamón
2546794612	-3.6945137	40.4103045	Azahar
2546794615	-3.6944184	40.4102621	Jinode
2551116095	-3.7146783	40.4813192	Burger King
2556174850	-3.7022293	40.4094834	Taj Mahal
2556205104	-3.7010958	40.4342102	Sagaretxe
2556205184	-3.7018759	40.4312105	El Paisano
2562495200	-3.6507476	40.4892876	La Pulpería del Peregrino
2562495201	-3.6507183	40.4884724	Trisquel
2567586792	-3.7121260	40.4094021	Taberna Calatrava, 22
2567969169	-3.7019421	40.4563328	Bar Milenio
2568767629	-3.6978921	40.4175905	Los Pinchitos
2568793772	-3.5715950	40.4501610	Los Galeones
2569405149	-3.7123108	40.4467238	Gabaldón
2569405151	-3.6803366	40.4588175	Más que Pintxos
2569405152	-3.6853693	40.4583062	VIPS Padre Damián
2569405153	-3.6906255	40.4659280	100 Montaditos
2569444821	-3.6963625	40.4182665	Azotea de Círculo de Bellas Artes
2569444822	-3.7092758	40.4153953	El sabor de mis recuerdos
2569444823	-3.7090510	40.4153727	El yantar de ayer
2569444825	-3.7098930	40.4121195	La Bolita Negra
2569444826	-3.6993966	40.4197995	SteakBurger
2569444827	-3.7049244	40.4166099	Wok to Walk
2572301137	-3.7134480	40.4128944	Gauranga
2577187229	-3.6796595	40.3920208	El Virrey de San Telmo II
2579288583	-3.7073120	40.4231403	Luna Rossa
2579518629	-3.7067479	40.4242248	El Saltón
2579525851	-3.7057048	40.4218596	La Buenaventura
2579527534	-3.7056096	40.4219365	Home Burger Bar
2579545277	-3.7074134	40.4230675	Kinza
2579556465	-3.7056049	40.4211562	El Buda Feliz
2580708137	-3.6882770	40.4518098	Alduccio
2580708138	-3.6915852	40.4589339	Burger King
2580708141	-3.6874720	40.4524625	Asador de la Esquina
2580708144	-3.6850370	40.4637916	Ginos López Pozas
2580708148	-3.6932823	40.4540899	Kilómetros de Pizza
2580708153	-3.7106408	40.4464205	La Llama
2580708157	-3.6859672	40.4572955	La coloquial
2580708162	-3.7085117	40.4131941	Posada del León de Oro
2580708165	-3.6884827	40.4522314	Realcafé Bernabéu
2580708166	-3.7095269	40.4122714	Taberna los Huevos de Lucio
2580708202	-3.7130930	40.4420206	100 Montaditos
2580726779	-3.7036780	40.4148126	La Sureña
2580726783	-3.6906560	40.4582710	Rodilla
2581091935	-3.7124448	40.4250418	Taco Bell
2581125870	-3.7108483	40.3998384	Mis Tradiciones
2581125872	-3.7107478	40.3999528	O´Boi Parrilla
2582180382	-3.7061901	40.4224499	Mikkeller
2583647344	-3.7055728	40.4208871	Oishii Sushi & Ramen
2583657782	-3.7065782	40.4243287	Goiko Grill
2583907730	-3.7063480	40.4220815	Xiangzili Bar Restaurante
2583954354	-3.7036592	40.4243081	Casa Julio
2583954711	-3.7053122	40.4237862	Cafeína
2583979989	-3.7036349	40.4266363	Pepe Botella
2583985475	-3.7038772	40.4266127	Pizzería Maravillas
2584073568	-3.7014976	40.4062821	Donde da la vuelta el viento
2584983852	-3.7093389	40.4242194	Cervecería History
2584988112	-3.7093928	40.4241957	El Rincón de La Habana
2585135709	-3.7031176	40.4286843	Nuria
2585141470	-3.7032793	40.4285446	Superchulo
2585147466	-3.7017744	40.4237792	Bodega de la Ardosa
2585165172	-3.7067268	40.4256615	J & J Books and Coffee
2585172539	-3.7133788	40.4259006	Hanan
2585483388	-3.7017962	40.4255131	Triskel
2586619868	-3.7074626	40.4194080	El Labriego
2586621896	-3.7085243	40.4197052	The Beer Station
2586789264	-3.7034750	40.4285860	Casa Maravillas
2587660429	-3.7077813	40.4049626	El Ideal
2587660433	-3.7127458	40.4078920	Mesón O'agarimo
2590772466	-3.6899370	40.5101718	VIPS
2593363274	-3.7462282	40.4058072	Huariche
2597132609	-3.7000665	40.3949243	Fernando Poo
2598598847	-3.7022428	40.4157706	O'Connell St.
2600821934	-3.6951226	40.3992807	Los Cotos
2600826381	-3.7073044	40.4409432	Kubo King
2603658841	-3.6957845	40.4617774	Asador donostiarra
2604874362	-3.7127953	40.4772238	Balcan
2606287793	-3.5641722	40.4241370	China Town
2606329602	-3.6745577	40.4322128	Bulevar
2606329604	-3.6746592	40.4325385	Cofradía M.A.D
2606329607	-3.6747868	40.4329886	El Duende
2606420203	-3.7118206	40.3960549	Burger King
2606625338	-3.6698414	40.4815596	Burger King
2606625342	-3.6704395	40.4820512	Gino’s
2614530657	-3.7046677	40.4288217	La Mejor Flor
2614532188	-3.7045946	40.4288108	Irreale
2614536500	-3.7047263	40.4288361	Bar Amor
2619053417	-3.6442377	40.4048813	Pollería La Cañada
2620242576	-3.6579442	40.4109566	Dong Cheng
2620242577	-3.6573099	40.4108606	Telepizza
2621559561	-3.6119493	40.4224269	Churrería Kini
2621636923	-3.6781654	40.4247472	Burger King
2621636925	-3.6811941	40.4251923	La Casa del Abuelo
2621636938	-3.6795681	40.4251406	Vips
2622369616	-3.6464996	40.4099336	Cafetería
2622369617	-3.6466832	40.4097262	Bar Mariaga
2622900844	-3.7036380	40.4252766	Avocado Love
2622900847	-3.7042025	40.4249734	Las Noches de Moscú
2622900853	-3.7054858	40.4199561	Pans & Company
2623305612	-3.6106963	40.4365104	Café Pub Dribling
2625372750	-3.7174356	40.4819001	Mesón Llame
2625387046	-3.7147386	40.4812988	La panza de Sancho
2625387047	-3.7151227	40.4811522	Pizzería Carlos
2626846633	-3.7092363	40.4213738	Vietnam Mekong
2626943556	-3.7022593	40.4237468	La Bicicleta Café
2627117464	-3.7624732	40.3960878	Bar Ibiza
2627203603	-3.6988299	40.4205066	+ K Copas
2628857772	-3.6475156	40.4073257	Domino's Pizza
2628857776	-3.6476498	40.4072746	La taberna de Doña Jimena
2629821334	-3.6383813	40.4682310	A´ Fenestella
2629829293	-3.7059379	40.4240125	Sobrado
2629831948	-3.7062421	40.4242727	Picnic
2629841716	-3.7050535	40.4239395	La Copla
2630111356	-3.7067557	40.4243666	El Rincón de Pez
2630111357	-3.7065022	40.4242309	Pez Tortilla
2630111358	-3.7071179	40.4243541	Tótem
2630127070	-3.7036443	40.4286057	Albur
2630219272	-3.7085261	40.4270907	La Taquería de Birra
2631116903	-3.7081399	40.4198397	Dehesa Santa María
2631124674	-3.7084029	40.4156264	Valle del Tiétar
2631126575	-3.7083143	40.4156141	Casa Rúa
2631128250	-3.7080496	40.4157731	CasaMaría
2631130966	-3.7081543	40.4155385	Cafetería Magerit
2631133125	-3.7080819	40.4151057	Bar Tineo
2631133126	-3.7080835	40.4150447	Café Zarra
2631134831	-3.7076962	40.4150064	Cervecería Éboli
2631189373	-3.7646267	40.3886992	La Ley Seca
2631189375	-3.7658629	40.3908667	Sokoa
2631415858	-3.7065740	40.4241697	1862 Dry Bar
2632228956	-3.7073044	40.4242510	Dos Passos
2632228958	-3.7073759	40.4233231	Aquí Santoña
2632228959	-3.7076716	40.4228862	Café Bar Tábara
2632237572	-3.7078465	40.4222039	Mesón O'Luar
2632237573	-3.7077029	40.4219833	Asian
2632237574	-3.7077241	40.4219023	Paraíso del Jamón
2632245313	-3.7080769	40.4203785	Cafetería Oskar
2632245314	-3.7079386	40.4203546	Domingo's
2632252636	-3.7078849	40.4200850	O' Faro Finisterre
2632252642	-3.7078402	40.4200045	La Abadía
2632252650	-3.7078185	40.4199733	Shisha
2632252656	-3.7077564	40.4198877	Topolino
2632260876	-3.7075840	40.4197098	Café Varela
2632261940	-3.7076302	40.4194843	Bar La Alegría
2632261941	-3.7076176	40.4194578	Don Bacalao
2632263192	-3.7075029	40.4193115	Mareas Vivas
2632277332	-3.7071852	40.4186679	Esencia al Cuadrado
2636531053	-3.7025906	40.4546924	La Antigua de Estrecho
2636531060	-3.7030005	40.4546293	Kebab Real Estambul
2636758535	-3.7650803	40.3938787	Burger King
2638934279	-3.6990756	40.4133029	La Dama Boba
2639172447	-3.7083362	40.4128937	Taberna del Capitán Alatriste
2639581530	-3.7098458	40.4240439	Jinlai
2639584842	-3.7123890	40.4249618	Tako Away
2639589172	-3.6983114	40.4260668	La Potxola
2639608412	-3.7093085	40.4177056	Asador Real
2639627735	-3.7104027	40.4240988	Shun Shui
2639629712	-3.7113161	40.4246662	La Chalana
2639635434	-3.7088176	40.4257193	Sweet Stuff
2639642119	-3.7650042	40.3819233	Cervecería Bremen
2639926091	-3.6949679	40.4149224	Vips Neptuno
2640018740	-3.7107589	40.4175851	Agra Palace
2640019766	-3.6165839	40.4269910	Los Niños de la Victoria
2640019767	-3.6167821	40.4271711	Sila
2640019773	-3.6173124	40.4269262	Julio's
2642152849	-3.6743929	40.4259668	Baretu
2642152850	-3.6735980	40.4259896	Howe
2642152851	-3.6747333	40.4260366	Joya Oriental
2642163107	-3.6761618	40.4260740	Casa Picote
2642179983	-3.6764864	40.4260869	Esmirna Kebab
2642209564	-3.6770154	40.4261000	Grosso Napoletano
2642214213	-3.6784422	40.4259651	Casa Poli
2642224160	-3.6793198	40.4261851	Bar Camorrillo
2642224161	-3.6787937	40.4261557	Tacoos
2642224163	-3.6792243	40.4261840	Teppanyaki
2642274451	-3.6818100	40.4261049	Aromas
2642274452	-3.6832550	40.4263865	DéFiLé Café
2642274453	-3.6820574	40.4261201	Estay
2642274454	-3.6815905	40.4260958	Granier
2642274456	-3.6838196	40.4264156	Mas Q Menos
2642274458	-3.6828480	40.4261465	El Café de Hermosilla
2642295708	-3.6853756	40.4264939	El Pimiento Verde
2642299082	-3.7028378	40.4237936	Casa Fidel
2643652953	-3.7058077	40.4221166	La Rayúa
2643652959	-3.7060932	40.4223176	Vega
2643887892	-3.7071306	40.4185756	Tetería Dubai
2643887893	-3.7075337	40.4183956	Califa
2643887894	-3.7073543	40.4188884	Casa Parrondo
2643887895	-3.7074466	40.4189847	Casa Valiño
2643887896	-3.7073350	40.4190184	Igo Ramen
2643887898	-3.7074757	40.4187834	El Zagal
2643887902	-3.7075016	40.4186050	Strong
2643893663	-3.7076556	40.4177572	El Escarpín
2643893669	-3.7074756	40.4179885	La Canela
2643893685	-3.7076269	40.4176751	La Coquette
2643911157	-3.7080127	40.4172132	Café Iruña
2643911162	-3.7081921	40.4170061	El Cogollo de la Descarga
2643911166	-3.7080652	40.4173148	Colors Coffee Shop
2643911169	-3.7082922	40.4170477	Taquería Mi Ciudad
2645501118	-3.7101785	40.4239141	Nemrut
2645501124	-3.7097802	40.4240720	Jin Ling
2645501131	-3.7097183	40.4240986	Tapa China
2645520105	-3.7100713	40.4237655	Taberna Rincón de Reyes
2645525102	-3.7057222	40.4221290	Kung Fu
2645627158	-3.7129994	40.4258133	Kai Thai
2645627159	-3.7129756	40.4257794	TGB
2645627160	-3.7129209	40.4257016	Foster Hollywood
2645630941	-3.7127424	40.4254530	100 Montaditos
2645855662	-3.7066635	40.4249561	Cazador
2645855663	-3.7066589	40.4245590	Ferrero
2645863018	-3.7044677	40.4251457	Taberna Griega
2645867631	-3.7039730	40.4254809	Ojalá
2645867632	-3.7038123	40.4256268	Casa Camacho
2645869773	-3.7033075	40.4282463	Topolino
2646161161	-3.6518471	40.4385758	Román
2646161163	-3.6519678	40.4387166	Laso
2646180926	-3.6582253	40.4352930	Retorno
2646180931	-3.6563344	40.4348551	Río
2647375155	-3.7012268	40.4149260	Zahara
2647375160	-3.7014088	40.4151263	Taberna Fragua de Vulcano
2647379650	-3.7014786	40.4147404	Villa Rosa
2647385671	-3.7019713	40.4151538	Las Bravas
2649377343	-3.7017065	40.4103086	Bodegas Lo Máximo
2651530874	-3.7103943	40.4228781	Burger King
2651530880	-3.7108165	40.4231503	Lupita Cuzco
2651530886	-3.7107694	40.4231214	Tapas 44
2651560890	-3.7087020	40.4222282	Taco Bell
2651560891	-3.7090445	40.4220247	DiBocca
2651560892	-3.7083241	40.4219873	Don Jamón
2651560894	-3.7090951	40.4220558	Mesón El Jamón
2651560896	-3.7088707	40.4219154	Rodilla
2651563099	-3.7080555	40.4218155	Goofretti
2651563643	-3.7083425	40.4215815	Jamón 55
2651563644	-3.7083796	40.4216018	McDonald's
2651743628	-3.7047663	40.4216466	Elemental Bistro
2651743629	-3.7047343	40.4216762	Malpica
2651743633	-3.7046742	40.4217326	Byblos
2651743636	-3.7041956	40.4221388	Maricastaña
2651748584	-3.7055614	40.4210238	Surya
2651748585	-3.7054495	40.4211294	Next Level
2651989201	-3.7017445	40.4348255	Taberna La Mina
2653722452	-3.7073338	40.4247563	El Gato Canalla
2653722455	-3.7074505	40.4255139	NAP
2653722456	-3.7072915	40.4252419	Cervecería Padrón
2653752270	-3.7073518	40.4256958	Avrasya
2653752275	-3.7073982	40.4256180	Fit Fat Food
2653822212	-3.7073005	40.4257836	La Concha
2653822213	-3.7071646	40.4260093	La Doña
2653869273	-3.7065782	40.4271325	La Pasa
2653869281	-3.7066522	40.4269689	Magumar
2654479515	-3.6134017	40.4202555	El Olivo
2654479516	-3.6134876	40.4202310	La Santina
2654494025	-3.6141232	40.4203515	UCEDA
2654494031	-3.6151613	40.4196143	Mila
2654494035	-3.6150459	40.4200329	Pizzería di Carlo
2654494037	-3.6138657	40.4204434	El Desván
2655900793	-3.7055860	40.4207270	La Prensa
2655919909	-3.7060680	40.4192126	El Cucurucho del Mar
2656003471	-3.7069147	40.4176280	Los Artesanos 1902
2656003482	-3.7070637	40.4176632	Madrid Grill
2656033535	-3.7077761	40.4164558	La Panoya
2656033536	-3.7077263	40.4165193	Mesón Gregorio III
2656033537	-3.7075305	40.4168162	Gayagum
2656033538	-3.7074425	40.4169151	Sindibad
2656038561	-3.7075762	40.4165263	Lion
2656051906	-3.7066073	40.4157824	Café & Tapas
2656051910	-3.7065987	40.4155635	El Soportal
2656069323	-3.7064705	40.4150340	abanda
2656069336	-3.7063631	40.4151284	Plaza Mayor
2656074303	-3.7050703	40.4150191	El Hortera
2657226796	-3.7095037	40.4175729	Lalín Casa del Pulpo
2657233346	-3.7082890	40.4198093	Sublime Tokyo
2657964784	-3.6923406	40.3921394	Japan Pearl
2658112638	-3.6916569	40.3921620	Trujillo Burger
2661121483	-3.7004300	40.4238714	Casa Hortensia
2661121496	-3.6987086	40.4234833	San Wich
2661121501	-3.6998904	40.4228372	Everyday
2661123393	-3.7016495	40.4237733	Casa Baranda
2661249247	-3.7104401	40.3916381	Bar Juvi
2661557240	-3.6594529	40.4689591	Restaurante Pedreña
2661727700	-3.7107569	40.4341664	El Centinela de Quevedo
2663017680	-3.7059934	40.4215270	Ni Hao
2663017681	-3.7061958	40.4213704	Curry Masala
2663023166	-3.7035583	40.4253033	Vacaciones
2664763135	-3.6798409	40.4373416	Café & Té
2664763139	-3.6794401	40.4373325	Lunch&Dinner
2664763151	-3.6823303	40.4374669	Lemongrass
2664863059	-3.6793841	40.4375918	Espazo Enxebre
2664863071	-3.6809517	40.4376823	Nassau Madrid
2664897887	-3.6761397	40.4386715	Camarón
2664897893	-3.6773101	40.4379771	Honey
2664949833	-3.6730661	40.4401701	Café Bio Rico
2664949837	-3.6731908	40.4402559	Deza
2664949844	-3.6740472	40.4398565	Patatín Company
2664949846	-3.6733969	40.4401788	Peggy Sue's
2665094817	-3.6998293	40.4210317	La Sacristía
2665127467	-3.7039415	40.4222647	El Perro de la Parte de Atrás del Coche
2665127468	-3.7053818	40.4238184	Pontepez
2667563697	-3.7096169	40.4271135	Roll
2667563698	-3.7095911	40.4271764	El Cangrejero
2667563699	-3.7139277	40.4300120	Compostela
2667576941	-3.7059103	40.4287273	La Madrina
2668366787	-3.7100175	40.4301509	Asador Aranduero
2668366789	-3.7123481	40.4304127	Bergantiños
2668366790	-3.7077873	40.4299435	Cauca
2668366791	-3.7079366	40.4296555	Cervecería Roldán
2668366793	-3.7077097	40.4299350	Pomodoro
2668366794	-3.7099679	40.4298533	Sidrería Villa de Avilés
2668366795	-3.7114246	40.4303321	Kaligula's
2668366796	-3.7067051	40.4298433	La Flor
2668366797	-3.7069624	40.4298654	Panaria
2668366799	-3.7078534	40.4296397	Noname Bar
2668374452	-3.7144296	40.4310965	El Gran Jamonal
2668374453	-3.7148182	40.4308257	La Montaña
2668374454	-3.7148081	40.4310196	Luo's
2668374455	-3.7144296	40.4317149	Magerit
2668403174	-3.7144082	40.4358906	Bar Armando
2668403175	-3.7142127	40.4350815	Catón Grill
2668403176	-3.7143918	40.4320798	El Rey de las Tortillas
2668403177	-3.7146065	40.4325758	El Tendido 2
2668403178	-3.7144265	40.4323769	El Tendido
2668403179	-3.7145432	40.4352409	La Taberna de Moncloa
2668403180	-3.7143842	40.4322526	La Taberna de Nacho
2668403181	-3.7142350	40.4352250	La Villa
2669198762	-3.7094513	40.4281732	Rías Baixas
2669198764	-3.7094379	40.4280793	Muy
2669198767	-3.7092418	40.4270649	Federal Café
2669198769	-3.7084665	40.4271431	Kramer
2669198770	-3.7084790	40.4272999	Café Moderno
2669198772	-3.7080056	40.4274852	Moloko Sound Club
2669909211	-3.7054470	40.4300220	Akser Kebab
2669909212	-3.7051894	40.4307372	Zarracín
2669909213	-3.7052903	40.4298678	Bar Iberia
2669909214	-3.7063016	40.4285013	Menomale
2669909215	-3.7051951	40.4296557	Café Minber
2669909216	-3.7057437	40.4303735	AviBurger
2669909217	-3.7055431	40.4315637	Casacamu
2669909218	-3.7062696	40.4286119	El Retoñar
2669909220	-3.7081360	40.4314648	Friend's Coffee
2669909222	-3.7056806	40.4305398	La Tapa
2669909223	-3.7063252	40.4284212	Espetinhos
2669909224	-3.7086187	40.4315051	Monasterio
2669909225	-3.7053219	40.4303470	Tabernas Acuerdo 2
2669935789	-3.7101988	40.4317708	Bar Sánchez
2669935790	-3.7090284	40.4317090	Café Mezzo
2669935792	-3.7112184	40.4317825	En Guay Si
2669935793	-3.7113016	40.4316465	Sushi Bao
2669978594	-3.7134029	40.4334361	Alcobilla
2669978606	-3.7132698	40.4317019	Bar Leonés
2669978616	-3.7129637	40.4318614	La Lorena
2669978625	-3.7128413	40.4318597	London
2669978634	-3.7134979	40.4331360	Los Chicos
2669978643	-3.7130004	40.4349117	Membibre
2669978655	-3.7132869	40.4352418	Paulo
2669978664	-3.7132681	40.4319923	Prasad
2669997846	-3.7140351	40.4352708	Bukavu
2669997847	-3.7141753	40.4352928	C@ffe.it
2669997851	-3.7146761	40.4365907	Las Barricas
2671114632	-3.7092369	40.4290265	Bar Leiner
2671134374	-3.7090754	40.4308372	El Capricho
2671134380	-3.7087284	40.4313916	Pizzerías Carlos
2671134385	-3.7090267	40.4312897	Garden
2671175805	-3.7100650	40.4350797	Barrera
2671175806	-3.7086007	40.4326977	De Pata Negra
2671175815	-3.7089634	40.4322054	Tanino
2671175816	-3.7088754	40.4332265	Tormes
2671190102	-3.7104884	40.4351301	Tandoori hut
2671207703	-3.7122972	40.4352035	Bósforos
2671207707	-3.7118607	40.4351872	Rotterdam
2671216001	-3.7138440	40.4352614	Boccapan
2671241916	-3.7083142	40.4267987	El Maño
2671241919	-3.7081790	40.4267858	El Amor Hermoso
2671241930	-3.7074034	40.4260905	La Carmencita
2671241936	-3.7078851	40.4261347	La Gringa
2671241942	-3.7075585	40.4261035	El Naranja
2671866236	-3.6729361	40.5134017	Bocatas y +
2672158455	-3.5877670	40.4465269	Starbucks
2672451261	-3.6705859	40.4167739	Huerto y Caldero
2672814923	-3.7037528	40.4226573	Amargo
2672814926	-3.7039478	40.4227890	Antorcha Café
2672814927	-3.7040217	40.4228390	El Pez Gordo
2672817741	-3.7039475	40.4224594	Péscame Mucho
2672831651	-3.7025164	40.4221388	Café de la Luz
2673092562	-3.7139298	40.3810791	El Rincón de Ruimi
2674508120	-3.7014339	40.4213895	La Austriaca
2674514524	-3.6999289	40.4218158	Tommy Mel's
2674514530	-3.7003196	40.4224096	La Tita
2674514537	-3.7011520	40.4237780	El Mandil
2676228342	-3.6783439	40.4176382	Trenque Lauquen
2676403354	-3.6791678	40.4199417	Casa Martín
2676403357	-3.6792635	40.4202088	B de J
2676680981	-3.7129961	40.4246501	La Mordida
2676680987	-3.7132192	40.4249437	Indalo
2676680989	-3.7129761	40.4253103	Tapa Tapa
2676680994	-3.7133451	40.4253937	Ginos
2676681007	-3.7134716	40.4257426	Bora Bora
2676681013	-3.7136633	40.4258193	El Cisne
2676681024	-3.7138709	40.4253932	Dantxari
2676685069	-3.7102210	40.4104137	La Parrala
2676785474	-3.5728822	40.4199017	Pizzería Di Carlo
2676854997	-3.7045759	40.4219331	Cafetería Lara
2676854998	-3.7042457	40.4222395	Clarita
2676855000	-3.7036263	40.4226950	Bar Galleta
2676855001	-3.7050937	40.4235992	Estación Malasaña
2676855002	-3.7052124	40.4235996	Gumbo
2678581207	-3.7089558	40.4236035	Lamian
2678581208	-3.7086469	40.4235515	Bar Selva
2678581212	-3.7078217	40.4268034	La Palma 60
2680511808	-3.7087310	40.4235559	Barbacoa
2680511812	-3.7077063	40.4234595	Hoh's
2680511823	-3.7076085	40.4231582	Market Café
2680511825	-3.7087862	40.4239706	Casa Federica
2680511828	-3.7093555	40.4235325	Hot Pot
2681402897	-3.6703411	40.4182325	Cafetería pabellón docente
2681923258	-3.7082912	40.4235286	Sabor Cantonés
2681923263	-3.7094450	40.4244549	Fotomatón
2681923264	-3.7099868	40.4250838	La Leyenda
2681923270	-3.7073770	40.4232414	Café Angélica
2682145876	-3.7102139	40.4251689	Mughul
2682145877	-3.7106702	40.4252351	Con 2 Fogones
2682145878	-3.7104369	40.4251293	La Mantequería
2682145882	-3.7120142	40.4259866	Aladino
2682145883	-3.7124080	40.4260925	María Bonita
2682145884	-3.7125956	40.4264017	Küche
2682145885	-3.7114898	40.4258218	El Jardín Secreto
2683390837	-3.7035258	40.4147850	Café & Tapas
2683390840	-3.7011129	40.4140049	Viet Nam
2683390843	-3.6982035	40.4131803	La Biotika
2683834791	-3.7068224	40.4230108	Soup Bowls
2683834796	-3.7066651	40.4232589	Alevosía
2684172323	-3.6288617	40.4632163	Bocanova
2684172331	-3.6288630	40.4630986	Chang Jiang
2684626561	-3.7031985	40.4447738	La Gran Tasca
2686354969	-3.7034042	40.4288286	Varsovia
2686417963	-3.7036303	40.4266808	Baztán
2686417970	-3.7035205	40.4273539	Meridiano 100
2686602966	-3.7084176	40.3923721	Las Rocas
2686603487	-3.7087410	40.3924965	El Jardín
2686604968	-3.7068520	40.3951857	Denay
2686612540	-3.7049906	40.4234243	GROSSO - Neapolitano
2686612542	-3.7046498	40.4225962	Estupenda
2686612543	-3.7061028	40.4214426	Kokoxaxa
2686617815	-3.7083181	40.3925011	Las Rocas
2686619579	-3.7150846	40.4012914	Bar Pirámides
2686620844	-3.6902256	40.4026876	Soria
2689676547	-3.7082032	40.4187322	El Pato Mudo
2689693249	-3.7087404	40.4168100	Iris
2689693250	-3.7087607	40.4169483	La Mordida
2689693253	-3.7087076	40.4173759	Taquería Mi Ciudad
2689693259	-3.7087203	40.4166510	Kuraya
2689693265	-3.7079791	40.4174176	Dreams
2689693281	-3.7078346	40.4174275	Marrakech
2692358624	-3.7078743	40.4060980	Gourmet
2692581952	-3.7033818	40.4228695	Ceviche
2692581960	-3.7027566	40.4233876	Farmacia de Guardia
2692581964	-3.7020738	40.4237869	Sidi
2692581969	-3.7012882	40.4238489	La Jauría
2692581973	-3.7028673	40.4232668	Gorila
2692581978	-3.7007507	40.4237313	Orio
2692606021	-3.6997945	40.4228139	Dionisos
2692606027	-3.6993686	40.4227850	LaKama Café
2694452206	-3.7077297	40.4206267	Larios Café
2694452207	-3.7078320	40.4206008	Tanka's
2694452208	-3.7079302	40.4205750	Tayta Chicken Grill & Wok
2694452210	-3.7072848	40.4208962	Carl's Jr.
2694514295	-3.7059064	40.4217055	Jota Batela
2694514298	-3.7071040	40.4194215	Cuando Salí de Cuba
2694514302	-3.7065685	40.4191439	A Miña Gaita
2694514303	-3.7066922	40.4191521	Abonavida
2694514304	-3.7069475	40.4191304	La Chamana
2694514305	-3.7070473	40.4191160	Viña
2694514307	-3.7071367	40.4191032	Cornucopia
2694514309	-3.7060621	40.4173248	Taberna los 4 Robles
2696236497	-3.7079635	40.4195384	Café Berlín
2696236498	-3.7079939	40.4194748	Himalaya
2696236499	-3.7082735	40.4189491	La Galería
2696236500	-3.7081204	40.4189322	La Cervecería Deportiva
2696236502	-3.7086063	40.4172783	La Excéntrica
2696236503	-3.7087212	40.4173077	Sambao
2696236504	-3.7085488	40.4141739	Plaza Menor
2696236505	-3.7085134	40.4139438	Casa Paco
2696236506	-3.7086445	40.4155063	Tapas de Sichuan
2697521926	-3.7089606	40.4209125	Sandó
2697521929	-3.7114917	40.4206521	El Senador
2697521930	-3.7116158	40.4218125	Mesón Del Bacalao
2697521931	-3.7105112	40.4199972	La Bola
2697521932	-3.7132643	40.4154499	El Anciano Rey de los Vinos
2697521934	-3.7145144	40.4124908	María Pandora
2697521935	-3.7039201	40.4072207	Oss I
2697589083	-3.7119728	40.4115906	María La Lia
2697589085	-3.7133507	40.4121032	Rasputín
2697589086	-3.7138985	40.4127062	Francisca
2697589095	-3.7102688	40.4135782	El Sainete
2697589098	-3.7109310	40.4164576	La Gastroteca de Santiago
2697589099	-3.7114680	40.4177107	Café de Oriente
2697589100	-3.7112536	40.4179177	La Botillería del Café de Oriente
2697589101	-3.7112036	40.4185922	La Lonja/La Mar/Raw Bar
2697589104	-3.7134354	40.4248581	Krüger
2697714038	-3.7083463	40.4187235	La Ciudad Invisible
2697736654	-3.7098514	40.4472050	Bar Manolo
2699804634	-3.7091158	40.4240853	Hero
2699804648	-3.7055700	40.4204579	Five Guys
2701917499	-3.7083443	40.4149607	Mesón La Mazmorra
2701952591	-3.6977557	40.4103465	La Caleta
2701952592	-3.6990942	40.4108793	La Caleta
2702466186	-3.7076523	40.4266688	Bodegas Rivas
2702466187	-3.7079906	40.4267664	Café La Palma
2702466188	-3.7081798	40.4267214	La Palmera
2702466189	-3.7083206	40.4267347	La Pastelería Eventos
2703977210	-3.7053877	40.4240264	Vian
2703977212	-3.7053081	40.4241741	La Milana Bonita
2703977219	-3.7037460	40.4252030	Punto Sur
2703977221	-3.7035860	40.4254398	El Rincón
2703977228	-3.7037472	40.4254557	Casa 28
2703977232	-3.7038659	40.4254724	Cambalache
2704017907	-3.7037728	40.4265428	La Divina
2704017909	-3.7035901	40.4269172	El 2D
2704017912	-3.7039189	40.4273585	Cabreira
2704017915	-3.7038664	40.4275516	La Fragua de Sebín
2704017917	-3.7040149	40.4277183	El Pico
2704017920	-3.7043246	40.4287917	La Musa
2704017921	-3.7038617	40.4286313	La Tía Manuela
2704017922	-3.7039279	40.4281338	Café de Ruiz
2709875769	-3.7014143	40.4196850	Café y Té
2713719961	-3.7015592	40.4871076	El 23
2713724065	-3.7030846	40.4867641	Verdil
2715333601	-3.7087489	40.4268417	Estocolmo
2715333606	-3.7086952	40.4268365	La Caracola del Norte
2716098600	-3.6645676	40.4876894	Lunch & Dinner
2717079169	-3.7030917	40.4228535	La Pescadería
2717079175	-3.7023192	40.4240194	Allô Pizza
2717079186	-3.6994143	40.4226994	Piccolo Andrea
2717079188	-3.6989167	40.4231855	Wok 4 You
2717079189	-3.7001703	40.4235344	Pecado Carnal
2717079190	-3.6999874	40.4234289	La Hummusería
2717099618	-3.7051372	40.4238827	La Casa del Pez
2718184010	-3.7141976	40.4454029	Baden
2718702009	-3.6902288	40.3901461	Papa John's
2723834799	-3.7007134	40.4143998	Five Guys
2723834805	-3.7009567	40.4143535	Cervecería Santa Ana
